ID,pos_m0_1,pos_m0_2,pos_m0_3,pos_m0_4,pos_m0_5,pos_m0_6,pos_m100_1,pos_m100_2,pos_m100_3,pos_m100_4,pos_m100_5,pos_m100_6,pos_m200_1,pos_m200_2,pos_m200_3,pos_m200_4,pos_m200_5,pos_m200_6,pos_m300_1,pos_m300_2,pos_m300_3,pos_m300_4,pos_m300_5,pos_m300_6,pos_m500_1,pos_m500_2,pos_m500_3,pos_m500_4,pos_m500_5,pos_m500_6,pos_m700_1,pos_m700_2,pos_m700_3,pos_m700_4,pos_m700_5,pos_m700_6
Com_843_pos,64010772.06,52759430.26,70902271.41,99238701.97,92230427.3,64666731.87,68338595.92,61069931.62,70739963.42,44625813.53,66502447.86,43609750.96,58154967.97,56952294.14,63299543.57,42626091.62,42202193.99,52345445.99,22465627.73,34466302.33,61162699.34,51349432.7,40822491.46,40108257.81,21751763.77,35109442.9,36551047.47,38550936.91,30452816.22,21056936.92,63356465.97,55788792.79,51999201.2,48142232.76,50754334.01,58393341.55
Com_885_pos,57067196.27,29185516.79,43741712.06,34328550.14,58591222.35,53031606.99,59487615.92,53777119.61,69982029.44,57989922.62,68376556.22,64659258.07,14635417.17,14899630.23,15381678.69,19509797.79,19506725.64,14993273.72,17506119.86,16521501.86,15341283.35,29087023.05,20560685.08,20704299.01,10197362.15,9079101.398,7881197.305,11942953.03,10509882.65,10427552.59,5660901.322,4607238.984,4371831.018,4006069.712,4076140.172,3781964.551
Com_912_pos,40460172.87,31212470.66,31657323.39,22825331.97,34107834.02,28711760.84,56652880.38,54709293.17,56527791.92,49288986.91,56194674.64,78017369.22,37245192.38,36523661.19,40537170.07,59493561.86,40890520.14,45471925.14,25163223.15,30819085.5,29651322.16,21457242.75,30406462.63,42075686.78,38929818.37,27194896.36,26380344.59,24152228.2,28848426.2,35406829.34,6774095.89,5635850.041,7910206.112,4437498.987,6861469.759,6037372.563
Com_946_pos,58527991.04,91911952.12,45488753.82,60623615.57,63196116.44,48649277.06,59417683.07,62661594.61,56429465.16,60502712.56,41675902.75,55047160.26,67019078.81,44728187.72,51095139.59,55209849.09,44813392.77,55277525.17,71478892.5,66020551.23,51058112.17,54797227.95,58684964.1,53391554.52,63988440.91,79310611.87,79473390.4,55327919.74,70538220.7,63341324.03,73135982.75,84098188.84,91341785.5,74580531.95,78415409.28,65166617.55
Com_949_pos,31542680.31,38034535.11,29064359.69,39077105.94,81169066.2,27757144.91,23730501.73,22318689.79,11825214.7,27356221.69,16478752.25,19350514.02,17554929.92,12415431.36,18720927.92,12852944.35,17720981.16,26954328.2,16975223.77,13850846.96,19881575.6,22414939.01,12755696.37,15290454.66,18744616.78,24788002.85,20984262.25,15945602.73,16077627.74,16387954.63,19759892,28541958.57,20468526.84,17083128.4,25659123.63,30379358.27
Com_956_pos,44189143.01,49784275.11,29967522.56,38325714.47,65961283.55,67284070.71,1810175.788,876335.568,1067833.957,865343.9339,1336666.797,897539.2849,1624733.441,1823504.918,1474480.274,1685964.335,1497512.753,1617362.054,1372418.512,1207685.777,1865635.474,772868.7358,1256105.252,810909.6962,974608.2941,874753.5016,1889037.376,943270.7384,970337.6296,941603.6892,796222.7246,1440757.563,1446948.301,648525.4154,744188.1812,1048848.282
Com_970_pos,27178945.46,28144740.13,30406822.98,25902131.36,22262790.63,25936080.46,27851570.22,35643646.69,20274655.41,23248436.83,22814333.22,24692110.45,21217298.33,22011324.33,21920618.57,22277034.1,21010399.86,25948250.34,27444900.02,26476642.58,26664683.27,24368959.14,26925393.12,22129511.19,24926804.69,29620388.13,31168412.81,25205072.74,26733458.97,85568510.85,27646437.21,30639669.21,24709600.83,25098752.75,26177218.16,23083128.4
Com_982_pos,46228232.47,88941778.48,32659698.19,41309545.61,45395846.41,36710994.8,24829441.51,24092007.07,14927656.78,19180295.13,20849196.21,19405006.61,37188110.7,41488902.31,36274882.26,28365713.6,37925108.2,36120067.04,40018357.04,41814471.39,55575296.51,61610834.8,36812824.3,36169271.39,35917143.32,30267647.17,48605489.82,26345580.52,36734568.76,31815903.69,38772107.12,48608178.04,46835717.53,34217979.19,53255226.47,36281750
Com_986_pos,42198521.8,34709498.87,37735437.73,43371932.08,40724775.7,37071708.87,40540819.36,45329727.03,45908540.22,43111675.81,61691254.48,47020361.07,26510885.55,29035912.42,31334899.52,29227355.14,29196367.99,23169305.38,26763501.32,28862058.84,26298855.64,27678870.05,30690361.02,28785941.16,30258724.85,25770178.64,28201975.68,27648408.39,31190216.11,29104237.32,27156141.94,28065741.55,26787984.43,23849810.19,23507879.38,28375095.77
Com_1000_pos,15901698.14,21370019.3,25103744.53,10198987.86,6799781.436,7299279.116,23569725,23402194.86,19344461.95,23203828.33,22501097.25,32465611.84,29783167.27,33089005.94,32332935.59,40742439.53,35100940.82,44903597.53,44159309.7,44158996.12,46277863.46,41538781.3,56938462.36,35664697.57,81735269.92,54029737.74,51624746.85,49850385.71,55672886.51,51183730.1,30181016.27,46205688.48,47710733.52,21808088.69,45078684.73,29119099.36
Com_1008_pos,34361942.95,33326944.99,21359650.6,28334075.68,35903791.44,26684912.84,35611320.4,29907727.68,35548166.12,30033777.41,39966797.17,34288167.06,52942869.14,52937240.43,49177176.38,53958906.45,50856002.32,48558642.03,50341166.86,55498122.71,54163488.39,65695408.31,53678781.64,49142155.77,32874615.02,30447419.2,33087194.75,25767643.31,36800087.45,28605081.73,30152759.77,29413698.02,31245984.93,25844431.51,37186358.76,29412009.16
Com_1014_pos,51256711.33,79974887.48,42880494.28,28333764.19,26304595.5,27772604.77,15121925.22,15729955.09,12305883.23,17736697.61,22369435.01,20006844.11,57867759.33,51796999.45,52608546.64,59345570.27,54280192.51,48642248.46,18479815.35,21186746.3,14062099.72,17496506.03,28607005.6,18770681.47,29068940.42,24638676.52,25315948.28,25793538.27,30836829.52,28385632.33,18524534.24,17396271.1,24273698.37,17202909.87,22985536.64,24908443.18
Com_1022_pos,15473566.21,23485795.9,20652084.69,11769770.14,10256881.81,9942027.933,22141894.84,24476385.71,19672683.11,22135949.82,25492026.18,35684904.31,34830523.97,37376906.49,33490472.15,52226236.02,43461890.18,45900277.92,44819867.97,42047220.09,39862382.61,42192965.88,66806072.4,40584570.13,67487737.51,43112242.91,37588811.64,39041994.54,49088104.19,50040749.55,29908000.77,29402045.97,26878119.84,17177538.34,35895197.65,27009376.61
Com_1038_pos,16160925.69,33292519.75,19987544.65,25357321.8,22529946.4,17670103.38,29361483.83,24652067.14,32145825.45,30869978.91,43932546.26,35563753.74,39750982.15,37838235.19,40666156.63,36592030.1,33129178.02,19190320.55,50215961.82,51719806.39,33865286.59,44543337.77,40821219.84,61578483.23,16546159.27,20424958.26,20803682.11,23940529.12,25538354.93,18512533.99,24464288.22,27899600.22,44881348.39,36966216.4,40268626.44,63207775.21
Com_1041_pos,11782065.43,12464605.92,14721122.91,12259019.6,17489609.17,10302087.06,50754728.8,38688307.96,37384351.6,17888243.48,38545394.41,43576949.03,53360642.97,40176578.87,46650144.91,44194689.65,42858146.78,45963127.49,66573352.35,68115199.79,66705947.44,62571465.99,54997349.3,61114728.36,55380910.15,68282333.23,62237021.88,50279808.51,62089684.55,52462323.69,65328041.12,71056652.97,69848851.82,61050607.58,68233518.3,68867218.52
Com_1047_pos,51826329.54,51659732,53371585.57,44655728.9,48147599.91,35313808.83,42911474.77,39096667.66,41071048.62,41850310.3,41352581.75,34816613.14,45704209.43,39032703.53,36904736.32,38752084.94,40739714.58,45002195.38,49819702.45,53177516.01,62719474.13,62287344.08,60434063.97,43909573.03,44971618.73,39870397.9,65590778.36,31953916.6,44134239.59,36127769.84,51820242.13,37468329.6,39062679.74,36178342.16,35902565.02,43782032.63
Com_1050_pos,44345743.42,50081377.61,35172757.04,48879585.73,49070915.96,40693746.79,41186929.29,41247324.73,45311502.95,46061516.23,40944408.91,44153735.71,34493865.04,42131418.26,42468144.42,34268383.92,36996183.49,36383105.53,40908577.42,44023699.2,41594408.21,40322417.89,46837755.11,4668173.038,49450479.24,79505036.39,48119900.03,48858047.15,49594794.94,53424674.99,93290107.28,72684784.08,70830474.41,82070548.87,92737023.63,72785404.86
Com_1052_pos,20825955.12,14474359.8,14070691.57,10224840.73,18846622.96,16934337.86,22200526.81,21444871.01,18740236.81,17485163.67,21992124.03,23752772.91,21119242.66,21565343.42,21476828.48,28210500.54,25548449.46,67094604.7,9863291.825,11719793.52,12970846.35,12770122.32,14047081.69,16209418.98,19959606.99,14302420.04,14040239.36,14391732.85,17320758.77,17841364.82,16591118.43,17489059.31,14323225.53,15810722.57,16380875.93,14745027.71
Com_1062_pos,44890515.19,44994910.71,40522104.7,46023130.46,55902971.74,52108479.18,52246955.75,55862774.6,50711582.23,65373262.7,40884356.45,46376877.18,52177188.26,48420495.1,51604463.9,52884083.01,49160130.55,53620550.43,50090340.09,51649212.31,50247683.56,50326338.45,48732249.47,47564805.7,74801625.88,92051427.18,72187827.21,68433802.57,71596964.22,75067624.47,65652123.95,54501419.88,49953751,46266715.6,74856043.76,53680303.71
Com_1063_pos,44890515.19,43056369.57,40522104.7,46023130.46,55902971.74,52108479.18,52246955.75,55862774.6,50711582.23,65373262.7,40884356.45,46376877.18,52177188.26,48420495.1,51604463.9,52884083.01,49160130.55,53620550.43,50090340.09,51649212.31,50247683.56,50326338.45,48732249.47,47564805.7,74801625.88,92051427.18,72187827.21,68433802.57,71596964.22,75067624.47,65652123.95,54501419.88,49953751,46266715.6,74856043.76,53680303.71
Com_1082_pos,14413195.35,45370745.91,12502738.12,13792696.82,22414020.33,15628409.11,12159900.48,11673808.28,15320596.42,9974623.686,13965520.84,8711193.879,14954149.35,13865184.16,13311572.1,15527837.09,11793005.35,64709199.94,7783499.644,9425979.072,9670638.116,11348937.4,10126396.92,11661199.54,6046633.075,8187061.391,8056568.475,11323320.59,46162040.32,6526803.237,7582627.37,7223276.594,5941555.394,4777105.924,6429981.547,23616322.3
Com_1099_pos,42271562.53,33998074.71,29434012.14,37850549.44,51651245.31,55816071.96,15849422.63,17183536.4,13954029.61,12636551.76,15999332.43,11966057,18418440.59,16921917.26,19074940.87,15829266.27,15576687.13,15079425.27,19679016.9,20114932.88,22888560.76,37655067.67,25588725.5,23398255.29,14127726.18,13704285.84,14843762.33,14247386.08,14320740.16,12546946.52,16705588.81,16678722.2,13490918.44,12381709.75,16486744.41,17661938.78
Com_1107_pos,57941213.2,65868043.88,42760216.69,41171672.73,61971579.17,39368411.29,34294727.18,35910119.13,23938354.37,30011687.58,29134954.49,22100836.77,36115216.74,33813399.26,36314019.55,34211683.11,31738886.27,29313451.93,51999162.58,54143281.28,57775836.75,56582447.3,57761770.96,56539298.4,38149431.75,38792377.33,43949408.32,36947741.63,40722842.56,39072144.48,26165240.29,47561285.5,46004363.64,43910434.18,44204575.2,45389956.22
Com_1114_pos,38791483.36,37095495.48,27181739.66,34209890.84,45266843.95,55126534.82,5536970.137,3824093.674,3083268.806,3097592.427,2769499.228,3412958.119,3001346.942,2817788.847,2703507.49,3065985.787,2927572.995,2709681.511,2715846.005,2842504.401,3019968.131,3365297.063,3584722.741,3343536.512,3044615.148,2545382.498,2035410.26,2675472.235,2114257.451,2702561.96,2101105.908,1797965.43,1700682.593,1781948.224,1909698.846,2389226.359
Com_1121_pos,10449988.06,16449006.44,18874238.17,12470051.5,22756280.85,19447161.94,35090004.53,37134976.42,35485199,37452384.64,42996692.81,39441457.07,29019558.13,50147172.04,34127905.7,33878310.21,37869463.25,37788457.06,33317363.48,34302688.99,29018592.72,28839894.58,35364829.68,37522760.14,53704634.14,65850315.59,51010388.86,32952859.1,54634765.39,70483081.03,41043429.03,31036465.02,35206166.89,36571505.33,34785327.55,33252548.86
Com_1148_pos,58774434.79,43941595.38,46879073.14,46999541.17,62094854.93,47580368.87,17884427.53,18348750.68,19063498.38,18549085.79,22712970.76,19774195.15,29174757.51,26583072.04,25514123.2,30780797.18,28649757.24,24099568.8,17423906.19,15770316.37,15508722.7,16096650.79,23371613.36,15863387.87,22568586.17,24371253.54,20796606.45,24564199.43,27285489.67,21779272.15,16909112.95,15845396.6,12557318.31,15908072.88,14277121.91,16472241.12
Com_1155_pos,36330441.4,29708620.19,23480256.65,36629194.25,37742621.31,31257896.75,58459623.76,51909009.6,48240612.55,50554224.32,48562328.25,58212507.91,33546609.5,28005596.69,31031310.11,27863433.35,39806277.5,31721773.56,41070449.55,41220318.38,43410630.27,39827227.07,38425682.57,40235408.97,49364861.16,62338448.17,52358866.41,49727986.55,38416441.06,46699371.99,56926862.81,64319765.15,55497590.89,53303276.46,71716849.65,57190855.3
Com_1193_pos,37850254.77,51307953.94,45312329.35,45892232.92,60411389.17,48697512.08,10181107.12,9783490.918,10702649.28,7744552.176,8494174.583,7122696.954,6577767.42,10257791.22,7950211.643,7079262.988,7629107.924,8546280.932,5912595.975,7020126.737,5211907.459,7687951.372,6344184.536,6573221.651,5563404.282,6627239.979,6927590.243,7549956.083,6372896.716,5467455.219,7444295.329,7325610.017,8374974.827,6429194.808,5250390.093,6098689.528
Com_1202_pos,10879135.2,11990182.89,2825377.576,12156209.59,13915326.36,12606169.91,45097475.65,50128111.26,47973999.25,45731422.66,42948332.03,46309813.03,31257923.42,17460048.97,35892572.4,34451644.36,27315781.86,32112581.17,32755387.48,22525329.28,34493933.31,30350063.7,34593732.56,22460918.51,26286762.77,33427725.55,31725247.27,29658055.09,25024052.46,27685563.36,37881704.32,42991455.63,34845050.66,35371723.43,38003673.68,30200029.36
Com_1205_pos,7892733.121,7198503.369,7507515.436,6707767.221,9031230.865,6148779.128,12200911.05,11226884.86,14662668.17,13132442.3,14057081.38,11831372.07,24085030.59,28836072.16,24402001.95,27466579.62,25855801.7,23799314.61,33123029.12,34249483.11,40118519.15,38151433.55,38012903.35,40748350.79,40626472.72,45554494.19,44993625.91,38219559.7,41549606.52,37597833.88,78614459.77,85486994.07,67108289.05,67326081.33,67037373.67,75081443.26
Com_1208_pos,3014791.779,34395251.74,1040863.389,23391603.4,1862106.103,50028238.2,33219048.46,38418412.16,38624137.24,34669051.23,33464753.47,31105340.8,28078520.48,19764974.33,23169679.71,28279306.44,21602922.31,24192172.42,12373150.7,12085452.59,14487058.51,30259841.9,11388166.8,13166997.84,9265592.938,11477448.91,11247848.25,11280587.82,10310136.06,11110290.54,9713888.829,7382142.405,6793518.779,6719354.069,6929128.717,1422044.855
Com_1213_pos,48772152.97,48054384.25,45223256.44,38417990.97,59839146.51,36821929.09,23113346.57,18853876.29,17411098.41,20279755.51,18993128.42,16586728.3,26946910.93,25743176.21,25391303.05,26007767.01,37375569.25,31352784.09,26311159.44,30557255.75,31906547.37,46578638.62,39073351.07,44520543.47,14601135.42,24170448.12,14949632.77,15319871.05,24329964.72,12633083.97,22315848.04,17852634.32,15828634.75,14159148.12,13673866.39,17118897.77
Com_1233_pos,6553271.905,5340892.269,8536187.976,12443693.74,9200150.381,10033677.83,14695750.28,18054952.97,14652218.52,21090362.89,15971430.36,13643774.03,16857987.47,21430312.58,23561055.47,19979462.45,28486973.04,21006886.91,9446004.215,15187347.56,11356564.28,17111051.34,15245328.01,19691676.36,53848639.5,48315836.35,45132080.84,60080826.5,59944123.34,51672638.58,50887484.17,37688988.12,31498046.31,54276763.08,18939612.74,46575266.06
Com_1238_pos,48845028.99,42742885.01,39679639.44,38289819.22,50264238.83,38484852.45,29221231.49,37159774.01,23858097.68,26538254.7,37190580.29,6677203.993,29248392.04,6789161.084,27423162.57,23188835.55,24915470.03,24266010.45,37915724.21,33334935.11,41142447.38,38187538.01,51868163.78,45617591.2,15641451.16,31679534.95,31959080.46,36524876.15,31753231.05,45400155.6,57934580.43,34911818.89,44643294.26,31995832.56,31404175.37,36772885.37
Com_1239_pos,33149693.27,33192767.27,28741691.88,31307374.42,37844807.33,26462325.56,21004109.98,52479970.89,19956786.39,50348679.19,19753750.12,22027568.62,8254754.228,24343711.22,35094618.25,17116095.06,21909428.68,19522732.48,37046516.7,16417034.66,24544234.74,30054886.74,28393205.19,28396858.43,24866414.96,39349561,36659093.75,30103368.37,21239562.04,19144445.07,29564255.65,30422463.43,43978682,40407589.99,21161284.09,26235421.86
Com_1333_pos,29371215.54,14257825.05,28392315.51,18442421.15,24488308.69,24453073.68,42177956.62,26332070.03,42202078.87,31180373.21,36178474.83,40239508.9,11463326.68,14130628.39,13655490.23,16511464.88,16905926.68,14486970.91,8892405.313,9108792.124,7922135.828,13432199.38,10529366.22,8799645.419,8789540.889,7981104.422,5802658.356,5766706.628,8002480.268,8579136.302,4698223.213,3008459.563,4784395.105,4476443.957,4238650.533,4488381.711
Com_1367_pos,19273264.18,9386783.343,23405112.27,15368644.04,19910565.51,24851292.61,22210077.31,19511343.14,28381255.46,19378130.04,18650260.48,24296460.5,20666543.66,16224413.65,17068488.62,14281947.2,16451307.11,15235991.95,11108661.45,10388956.88,11373177,11623119.76,12211398.36,7346945.681,41711934.57,41507153.25,42708764.6,53042710.66,48514674.69,40488496.29,41666805.84,54207685.06,43064037.24,46078755.19,62043667.45,51631813.89
Com_1369_pos,23405914.84,17838861.31,16713899.62,31167158.46,51128503.06,22220254.99,22165898.44,21781285.35,27570303.45,19074466.47,27580276.69,22304378.43,39781578.83,29348940.25,29713432.83,26011297.18,19916253.75,30652402.07,17658409.88,17436157.01,13267720.75,14563824.15,12743505.19,12679575.72,17819558.14,18706522.34,14782009.75,19437543.07,16334325.39,17912106.01,28432799.96,17609433.72,10392573.82,10275228.93,11172082.02,11972357.33
Com_1383_pos,40767612.49,37353919.81,28798171.62,39977431.84,40264668.83,41987763.34,2624695.693,2397731.183,2304563.769,3122039.9,2495936.922,2440522.035,2407357.688,2347256.443,2446459.509,1565853.693,2785986.399,2426162.281,3338723.617,4411131.998,2716557.49,3979887.602,5293185.285,2874553.565,5106917.422,5135233.525,4968140.898,5444097.656,4494325.29,5014328.999,4747513.391,5517364.426,4398257.886,3706533.598,4290482.823,5986548.11
Com_1434_pos,20546240.8,14056160.75,18369559.29,20574217.61,25037371.77,16575707.87,34270086.75,36280724.86,36150002.67,34746809.57,32722683.79,38224706.13,21842460.14,16064858.23,21950255.23,21813234.79,17410965.1,14921563.35,47956676.36,26794805.41,25893436.54,25115045.61,29251644.15,31502118.93,17492611.49,17796761.99,13750548.61,10153922.78,7772023.721,14494438.94,16339383.49,12613653.13,11089225.6,7990918.431,10461984.8,35388981.27
Com_1446_pos,10690902.12,14146479.65,10157427.57,8580465.302,8708845.61,10933599.15,17366558.25,13215774.92,16815227.7,15237315.35,20597406.35,16680583.52,35301318.78,34791387.87,32844891.61,37394261.1,36815191.59,29188955.77,17019415.89,16983609.11,15897969.16,19702181.23,19491469.51,23570556.65,34825540.34,23012313.85,28925509.36,29336632.2,27042918.84,12678318.06,23052891.89,22720699.82,26826717.59,18698176.6,22935508.24,28301675.55
Com_1460_pos,14094641.4,16716635.86,17894834.76,14366691.78,8890302.725,12612551.73,25018968.88,25568614.97,14133621.8,21538009.63,21317768,25933359.69,22418898.09,18840303.26,22142676.01,31413634.21,24705466.54,33482675.07,27272063.04,24152602.15,27522079.71,18194720.82,26465474.92,29625926.12,49958281.99,31720399.71,41908887.01,39482846.02,48229277.15,35825209.27,16671603.6,15997239.2,16326911.58,19215295.33,20535158.61,15902318.63
Com_1479_pos,39086348.97,45175192.38,39891035.27,50035069.63,38983981.98,29472673.96,25252096.36,25815441.51,19427087.05,28392758.42,21212664.61,18183979.25,28360653.37,25405234.04,24184790.22,19658852.84,20875925.81,23250443.92,37453538.37,35542200.47,36594928.62,33638084.72,33665947.51,29972883.72,16227830.86,22985800.25,22850884.99,20810692.84,20694479.35,18588749.74,24773116.41,23696698.96,28293212.14,19864070.3,26945279.66,22455985.89
Com_1482_pos,33064709.15,32568100.02,26323692.88,31719302.06,30825395.18,30311059,28787917.4,29616555.29,28445412.52,26867469.34,24487550.33,28632084.15,33746284.6,25863734.46,31046248.04,36007224.85,35947791.64,36119996.23,18250193.64,19806967.07,17812329.38,18073882.68,18646093.23,17611980.76,36010929.69,32626307.4,31013250.48,23776484.59,32226787.07,35405532.06,23538023.33,23889402.58,22290017.81,25786925.59,22943946.91,22871910.37
Com_1490_pos,36243907.68,45287777.5,28700672.48,36339815.57,38335221.28,37400852.8,21412631.6,22482259.52,20169490.35,19398668.47,22780094.89,23064679.5,28736951.72,23191951.62,20831111.42,19985241.89,23673403.45,22946174.9,27496347.15,31164650.12,33526704.11,29975419.55,26088134.92,28605471.56,24666141.52,21291774.39,30523312.37,26548213.28,27242597.2,21583831.8,34134060.47,27442313.66,21280354.96,22817117.75,23860748.39,24460305.52
Com_1494_pos,20678754.5,20052529.59,17699867.66,21701313.26,28771154.87,20983981.27,40815181.24,33413659.66,32175193.5,32099651.48,35350586.38,34890993.46,30246518.14,35755231.51,26655822.25,26330959.54,34600928.91,26370540.26,29245674.74,25752094.03,24691155.25,29119084.41,25569262.43,26012142.4,22467898.98,21622509.35,23361682.28,24921820.15,22655969.61,21167838.01,27210264.74,27123144.56,27080107.89,29126909.57,34409646.18,34546357.66
Com_1522_pos,18469281.44,13106691.74,13272910.4,8965382.321,17666407.36,14835800.69,20906366.27,24602570.39,31394844.58,27617948.66,34714318.96,34625550.49,23085915.2,22663179.79,24935406.1,33144647.9,31039126.67,28004196.9,11995565.67,16500046.01,11658911.17,13959590.01,17081150.91,23273133.27,31545611.16,24500889.96,21979350.82,25436286.9,25248502.41,28871224.87,14897671.22,13363157.78,14967053.09,14851099.58,12194654.56,14271888
Com_1527_pos,36751847.34,32546137.1,33171708.72,43018389.31,43723582.33,31418622.45,15482591.39,17977610.04,13456253,18348392.86,15088334.66,17146796.98,33169461.49,32245737,34362277.84,26985955.51,27581533.04,30776085.79,18481372.01,17205507.54,20073367.51,23013729.86,17502790.03,16222620.94,15003488.48,24247175.51,19075663.92,16400632.33,23321527.49,19130485.26,19505639.46,23801020.49,20371756.76,16735109.43,23338781.62,22956182.26
Com_1578_pos,11712873.53,12615008.4,9753058.704,11978437.97,25630409.09,15224968.64,19227897.31,26863399.36,26557010.2,21894950.25,31733954.42,38713692.92,17870844.3,20963108.39,21227861.09,19085974.49,18220525.47,25292937.79,8403788.272,14736001.67,10525395.16,12773780.28,19416342.2,26993028.18,24186848.02,16225201.63,21022317.68,18101832.47,22089502.15,18373279.57,13075526.84,13595755.04,11784696.69,19989637.39,13332793.39,16592388.02
Com_1583_pos,30656092.69,37844322.1,33334275.82,37885805.97,41637678.37,33885319.84,32208672.11,28956306.48,30274623.94,32828716.73,33120242,30904204.99,25936680.92,30812600.74,28470385.33,19545906.72,26353500.31,27936273.24,29431530.03,34346177.08,29880901.1,27038728.22,26816188.5,26352717.08,27006467.1,28908569.89,30945229.34,25710801.71,26512204.09,29599554.31,35270660.28,35346593.63,33455984.43,29821896.67,33984047.35,23890973.62
Com_1589_pos,28463337.11,12779788.86,12947781.91,16361349.32,41749318.95,9805862.357,21057119.66,27175403.46,27174331.08,22326165.76,22549308.34,25331907.9,15936317.82,10161981.22,11477416.56,14197563.02,16292541.61,16373332.76,19644081.85,23143481.37,28390296.67,26565232.74,24806376.67,14393316.88,10042687.13,13286749.09,11674612.42,10949069.54,26405898.69,9667602.218,21974761.13,21392476.73,23534525.68,20670906.84,18404653.5,22280681.5
Com_1597_pos,11823212.69,15591340.76,13319547.26,10464621.74,11648578,17387374.29,17725794.09,18020823.9,21716928.09,21952366.34,32731659.82,18058720.84,30702304.48,29065195.88,26229966.39,29693338.57,24049845.72,17336119.41,8668988.828,9285899.265,8503631.688,11817014.87,11285797.47,11693430.52,7532165.204,8752450.124,7072542.974,12090216.88,4750831.664,8280942.288,656845.3755,752609.4017,845036.6715,847443.436,932508.4,3270403.855
Com_1624_pos,33882419.78,15649094.8,19943312.88,24491114.68,38720609.3,19237114.91,26203148.86,20116514.34,21656602.78,17282323.79,19874316.21,11105552.46,15431346.03,16207163.36,18717211.95,20578123.12,16397079.79,8964432.484,20661005.95,23090806.09,22368819.1,30678965.54,36580252.15,28681639.67,17560080.37,15221006.17,15043946.49,12775967.91,17609861.08,16386803.35,15157385.35,10982294.5,8879746.355,9160309.577,8587235.676,13416731.47
Com_1625_pos,31884695.71,24338363.23,25563020.32,29111879.96,29407937.04,27805439.24,28084089.17,22533927.87,23426001.97,23530416.59,21061326.61,23571880.37,27080844.26,27440681.71,28277361.71,28730289.59,25007259.81,24761229.94,26262838.23,24122714.2,25271718.95,27105117.05,23259523.36,18641694.39,22788603.37,22796301.74,20888777.27,24424353.18,25135551.76,19147881.58,35413944.85,36953584.36,36080930.73,32420625.53,28705331.81,50630271.3
Com_1635_pos,11279778.67,7943748.069,4961415.329,8136673.238,8306217.012,10766649.54,11512261.72,10671556.75,11057580.96,12750976.79,10185616.29,11840634.13,14221982.04,16556293.49,13479174.07,17453296.55,19337488.7,14535176.76,9169169.382,10065685.01,8596160.081,12037168.4,12701690.94,10445019.49,38858425.04,29833554.8,27998888.61,41286005.95,45163357.23,29116110.99,25888441.08,19220286.15,21191850.09,31581384.27,17619675.08,23959160.97
Com_1643_pos,12261559.17,7960826.459,10371265.29,14562608.16,10919181.49,14289969.39,19187453.53,16229797.22,21045440.52,13821175.35,16661900.32,21178811.96,12029997.47,11168278.66,11445587.8,11497985.59,8943867.191,14446502.99,13422784.73,7533918.551,11985943.37,13214681.99,17019208.5,9047028.991,35491521.74,21139545.17,23346322.38,41317818.82,30123308.04,23781642.88,17833799.12,23730824.73,11427929.56,14125956.03,14121486.45,11700559.01
Com_1660_pos,23395043.83,27346191.52,23303788.3,26726313.24,29208762.53,28006214.23,23316088.47,24662697.28,28408864.7,27439526.98,22382507.46,22298802.83,28055814.73,26196278.74,30386637.88,31254505.6,20510366.66,25761457.45,12975064.15,16924469.45,14407940.38,24546710.94,19143222.62,19162646.37,11134368.45,20186299.04,13778300.76,19458871.32,10689604.52,17848365.78,1309198.114,4349085.248,5070516.477,4152034.524,4903725.633,11521618.21
Com_1683_pos,28162833.28,12493819.86,36450835.23,18088542.12,22333458.09,22734201.56,11618837.8,12517169.56,11901388.27,9432553.246,12144491.14,9772897.153,4109580.669,3690988.391,3071970.055,3764706.505,3661804.532,4839431.209,4735316.767,3723128.368,4755543.757,4071605.585,4876543.448,4593709.031,5827042.689,6277562.091,7578067.058,8152353.445,8357466.064,7536507.175,4264107.812,4444102.832,3672004.266,5932653.905,4702787.729,4152922.716
Com_1700_pos,21322828.56,23487159.06,15718316.09,20618564.68,25683382.09,17627697.89,22701532.26,25078968.91,23495637.56,24891557.39,22008332.76,24611348.37,25878814.06,27137721.92,28497579.3,26517876.23,26659775.63,35951206.12,23242300.28,26528630.63,28461422.8,28607548.99,24788977.04,26710524.77,16843366.12,21897449.39,26267568,18577544.65,26477600.72,20551435.04,30238190.43,26461046,23052967.89,22948642.85,25917294.69,25140755.25
Com_1730_pos,27295055.93,15066883.83,19293846.08,17996507.29,36922590.36,24550616.38,19992829.78,18591758.32,27122948.12,13407725.1,26328116.48,18104804,13154951.35,10685906.5,14992966.41,19731985.81,10329832.52,9795869.228,11035200.54,13626139.76,11382371.91,17090125.86,13531940.19,20063605.47,15195712.27,16608983.12,18646743.75,22172119.12,15884724.65,19341741.55,11264105.45,11549696.06,7858371.469,7275808.074,7060487.598,9774705.577
Com_1744_pos,16271162.08,34370569.63,24313622.72,20690541.99,12773694.95,18784282.9,15904227.31,14784193.25,20037207.48,18434721.12,13736724.38,12598622.61,20764324.15,12506091.21,21805554.2,19190584.53,23224104.19,13788388.14,36589366.8,18655510.33,17589167.43,17646381.48,19499900.89,21741040.86,17997805.69,20466638.19,18669934.66,21084193.93,20681037.43,19487412.62,20491097.11,19297182.44,15179601.95,20211303.3,25584883.2,10534459.03
